O,46,,,,,
M,2,,,,,
T,11,,,,,
C,80,,,,,
,,,,,,
Job,Operation,Release time,Processing time,Due date,Tool set,Tool set size
3,1,0,3.333334,51.33333333,1,17
1,1,3.166666667,3.533333,54.7,4,18
2,1,15.16666667,13.133327,76.3,1,17
4,1,23.75,11.5,83.25,2,35
5,1,48,9,105,7,1
6,1,72.25,8.33333,128.5833333,1,17
6,2,128.5833333,7.16667,183.75,2,35
21,1,192,4.5,244.5,6,22
20,1,192,7,247,7,1
19,1,192.2,2,242.2,10,13
15,1,192.25,4.33333,244.5833333,3,31
12,1,192.25,8.33333,248.5833333,1,17
17,1,192.2833333,3.201,243.4844444,10,13
16,1,192.55,4.801,245.3511111,8,21
18,1,192.5833333,5,245.5833333,7,1
14,1,193.9166667,9.66666,251.5833333,9,17
10,1,216.2319444,1.895,266.1269444,5,20
9,1,216.2319444,2.169,266.4011111,9,17
11,1,241.2369444,13.25,302.4869444,8,21
7,1,247.25,3.583333,298.8333333,11,3
12,2,248.5833333,7.16667,303.75,2,35
14,2,251.5833333,9.66666,309.25,6,22
25,1,263.75,11.5,323.25,5,20
8,1,268.25,5.916665,322.1666667,9,17
24,1,288.7,4.3,341,3,31
23,1,312.5,13,373.5,9,17
22,1,312.5,23.83335,384.3333333,11,3
13,1,322.67,8.33333,379.0033333,10,13
27,1,384.2,2,434.2,10,13
26,1,384.25,8.33333,440.5833333,1,17
29,1,432.73,2.861,483.5911111,5,20
28,1,432.73,3.171,483.9011111,5,20
26,2,440.5833333,7.16667,495.75,2,35
30,1,480.5,24.33335,552.8333333,4,18
40,1,546.5475,1.668,596.2155556,6,22
41,1,546.5475,1.668,596.2155556,6,22
42,1,546.7136111,2.002,596.7155556,11,3
31,1,551.75,11.5,611.25,8,21
37,1,600,5.5,653.5,11,3
38,1,600,7.5,655.5,4,18
36,1,600.2,2,650.2,8,21
35,1,600.4166667,4,652.4166667,7,1
34,1,600.4166667,4.001,652.4177778,4,18
33,1,600.5,5.66666,654.1666667,3,31
32,1,601.0833333,6.33333,655.4166667,9,17
39,1,623.75,13.66669,685.4166667,3,31
