O,140,,,,,
M,6,,,,,
T,53,,,,,
C,80,,,,,
,,,,,,
Job,Operation,Release time,Processing time,Due date,Tool set,Tool set size
6,1,0,1.53333,337.5333333,20,10
7,1,0,5.83333,341.8333333,17,27
1,1,0.535,8.086,344.6211111,38,17
11,1,23.93333333,2.66667,362.6,49,2
10,1,24.18333333,2.66667,362.85,53,25
4,1,24.34,2.5,362.84,38,17
5,1,24.43,3.5,363.93,38,17
3,1,24.7,6.5,367.2,38,17
2,1,24.88,8.5,369.38,38,17
118,1,42.56472222,29.75,408.3147222,18,28
33,1,47.75,3.836,387.5861111,16,25
34,1,47.75,5.233336,388.9833333,16,25
27,1,47.75,8.250005,392,48,12
31,1,48,2.333335,386.3333333,31,12
32,1,48,2.333335,386.3333333,51,12
25,1,48,2.450005,386.45,34,14
16,1,48,16.399972,400.4,33,11
15,1,48,21.066648,405.0666667,18,28
17,1,48,37.00001,421,8,24
12,1,48.25,11.66667,395.9166667,4,10
9,1,48.61666667,2.66667,387.2833333,40,18
8,1,48.7,6,390.7,35,17
26,1,71.75,7.332505,415.0825,37,15
14,1,72,4.466656,412.4666667,33,11
40,1,72,33.45,441.45,38,17
28,1,72,35.25,443.25,52,2
24,1,72.25,2.534,410.7841667,46,18
13,1,72.5,1.325313,409.8252778,10,7
23,1,72.65,6.798,415.4480556,46,18
30,1,74.41666667,2.916,413.3327778,19,1
18,1,75.45,52.45,463.9,33,11
114,1,91.55972222,10,437.5597222,36,35
19,1,96.16666667,9.5,441.6666667,22,36
20,1,96.16666667,9.5,441.6666667,22,36
39,1,96.25,3.133334,435.3833333,4,10
22,1,96.45111111,3.226,435.6769444,41,27
38,1,96.6,6.66667,439.2666667,39,20
29,1,96.83,6.16667,438.9966667,36,35
37,1,96.95,4.75,437.7,39,20
35,1,97.25,4.75,438,39,20
36,1,97.25,6.999995,440.25,39,20
21,1,97.33,6.5,439.83,41,27
117,1,114.8811111,2.05,452.9311111,7,4
113,1,139.5144444,5.999995,481.5144444,24,28
42,1,144,1.66667,481.6666667,25,16
41,1,144.25,11.150014,491.4,18,28
46,1,192,12.666675,540.6666667,24,28
44,1,192,15.00001,543,24,28
45,1,192,16.400011,544.4,24,28
47,1,192,17.800012,545.8,24,28
49,1,216.3,1.333333,553.6333333,47,29
50,1,216.35,1.666666,554.0166667,47,29
48,1,216.4,1.999999,554.4,47,29
67,1,240,17.66665,593.6666667,28,14
66,1,240,22.833322,598.8333333,47,29
43,1,241.05,6.199996,583.25,12,16
51,1,245.26,60.45,641.71,45,16
56,1,263.9333333,2.66667,602.6,49,2
55,1,264.1833333,2.66667,602.85,53,25
53,1,264.25,19,619.25,2,6
52,1,264.25,9.25,609.5,12,16
63,1,288.6,3,627.6,39,20
54,1,288.7,2.83333,627.5333333,42,34
57,1,288.7,6,630.7,35,17
64,1,288.95,12.33334,637.2833333,39,20
59,1,289,9.749995,634.75,44,20
62,1,289.3,6.5,631.8,39,20
58,1,289.5519444,4,629.5519444,44,20
65,1,289.66,11.5,637.16,41,27
60,1,290.25,8.5,634.75,39,20
61,1,290.25,11.99999,638.25,39,20
6,2,337.5333333,5.83333,679.3666667,17,27
7,2,341.8333333,1.66667,679.5,25,16
69,1,361.85,39.799984,737.65,26,36
68,1,361.9166667,41.41665,739.3333333,26,36
11,2,362.6,6.16667,704.7666667,16,25
3,2,367.2,3.836,707.0361111,16,25
79,1,383.75,13.00001,732.75,48,12
78,1,384,3.90001,723.9,34,14
70,1,384.25,4.233334,724.4833333,10,7
